MSOA11CD,07/03/2020,14/03/2020,21/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02004142,,,3.6,,,,,,,,,,,
E02004143,,,3.6,,,,,,,,,,,
E02004144,,,3.6,,,,,,,,,,,
E02004145,,,3.6,,,,,,,,,,,
E02004146,,,3.6,,,,,,,,,,,
E02004147,,,3.6,,,,,,,,,,,
E02004148,,,3.6,,,,,,,,,,,
E02004149,,,3.6,,,,,,,,,,,
E02004150,,,3.6,,,,,,,,,,,
E02004151,,,3.6,,,,,,,,,,,
E02004152,,,3.6,,,,,,,,,,,
E02004153,,,3.6,,,,,,,,,,,
E02004154,,,3.6,,,,,,,,,,,
E02004155,,,3.6,,,,,,,,,,,
E02004156,,,3.6,,,,,,,,,,,
E02004157,,,3.6,,,,,,,,,,,
E02004158,,,3.6,,,,,,,,,,,
E02004159,,,3.6,,,,,,,,,,,
E02004160,,,3.6,,,,,,,,,,,
E02004161,,,3.6,,,,,,,,,,,
E02004162,,,3.6,,,,,,,,,,,
E02004163,,,3.6,,,,,,,,,,,
E02004164,,,3.6,,,,,,,,,,,
E02004165,,,3.6,,,,,,,,,,,
E02004166,,,3.6,3.57,,,,,,,,,,
E02004167,,,3.6,,,,,,,,,,,
E02004168,,,3.6,,,,,,,,,,,
E02004169,,,3.6,,,,,,,,,,,
E02004170,,,3.6,,,,,,,,,,,
E02004171,,,3.6,,,,,,,,,,,
E02004172,,,3.6,,,,,,,,,,,
E02004173,,,3.6,,,,,,,,,,,
E02004174,,,3.6,,,,,,,,,,,
E02004175,,,3.6,,,,,,,,,,,
E02004176,,,3.6,,,,,,,,,,,
E02004177,,,3.6,,,,,,,,,,,
E02004178,,,3.6,,,,,,,,,,,
E02004179,,,3.6,,,,,,,,,,,
E02004180,,,3.6,,,,,,,,,,,
E02004181,,,3.6,,,,,,,,,,,
E02004182,,,3.6,,,,,,,,,,,
E02004183,,,3.6,,,,,,,,,,,
E02004184,,,3.6,,,,,,,,,,,
E02004185,,,3.6,,,,,,,,,,,
E02004186,,,3.6,,,,,,,,,,,
E02004187,,,3.6,,,,,,,,,,,
E02004188,,,3.6,,,,,,,,,,,
E02004189,,,3.6,,,,,,,,,,,
E02004190,,,3.6,,,,,,,,,,,
E02004191,,,3.6,,,,,,,,,,,
E02004192,,,3.6,,,,,,,,,,,
E02004193,,,3.6,,,,,,,,,,,
E02004194,,,3.6,,,,,,,,,,,
E02004195,,,3.6,,,,,,,,,,,
E02004196,,,3.6,,,,,,,,,,,
E02004197,,,3.6,,,,,,,,,,,
E02004198,,,3.6,,,,,,,,,,,
E02004199,,,3.6,,,,,,,,,,,
E02004200,,,3.6,,,,,,,,,,,
E02004201,,,3.6,,,,,,,,,,,
E02004202,,,3.6,,,,,,,,,,,
E02004203,,,3.6,,,,,,,,,,,
E02004204,,,3.6,,,,,,,,,,,
E02004205,,,3.6,,,,,,,,,,,
E02004206,,,3.6,,,,,,,,,,,
E02004207,,,3.6,,,,,,,,,,,
E02004208,,,3.6,,,,,,,,,,,
E02004209,,,3.6,,,,,,,,,,,
E02004210,,,3.6,,,,,,,,,,,
E02004211,,,3.6,,,,,,,,,,,
E02004212,,,3.6,,,,,,,,,,,
E02004213,,,3.6,,,,,,,,,,,
E02004214,,,3.6,,,,,,,,,,,
E02004215,,,3.6,,,,,,,,,,,
E02004216,,,3.6,,,,,,,,,,,
E02004217,,,3.6,,,,,,,,,,,
E02004218,,,3.6,,,,,,,,,,,
E02004219,,,3.6,,,,,,,,,,,
E02004220,,,3.6,,,,,,,,,,,
E02004221,,,3.6,,,,,,,,,,,
E02004222,,,3.6,,,,,,,,,,,
E02004223,,,3.6,,,,,,,,,,,
E02004224,,,3.6,,,,,,,,,,,
E02004225,,,3.6,,,,,,,,,,,
E02004226,,,3.6,,,,,,,,,,,
E02004227,,,3.6,,,,,,,,,,,
E02004228,,,3.6,,,,,,,,,,,
E02004229,,,3.6,,,,,,,,,,,
E02004230,,,3.6,,,,,,,,,,,
E02004231,,,3.6,,,,,,,,,,,
E02004232,,,3.6,,,,,,,,,,,
E02004233,,,3.6,,,,,,,,,,,
E02004234,,,3.6,,,,,,,,,,,
E02004235,,,3.6,,,,,,,,,,,
E02004236,,,3.6,,,,,,,,,,,
E02004237,,,3.6,,,,,,,,,,,
E02004238,,,3.6,,,,,,,,,,,
E02004239,,,3.6,,,,,,,,,,,
E02004240,,,3.6,,,,,,,,,,,
E02004241,,,3.6,,,,,,,,,,,
E02004242,,,3.6,,,,,,,,,,,
E02004243,,5.07,3.6,3.57,,,,,,,,,,
E02004244,,5.07,3.6,3.57,,,,,,,,,,
E02004245,,5.07,3.6,3.57,,,,,,,,,,
E02004246,,,3.6,3.57,,,,,,,,,,
E02004247,,,3.6,3.57,,,,,,,,,,
E02004248,,,3.6,3.57,,,,,,,,,,
E02004249,,,3.6,3.57,,,,,,,,,,
E02004250,,,3.6,3.57,,,,,,,,,,
E02004251,,,3.6,3.57,,,,,,,,,,
E02004252,,,3.6,3.57,,,,,,,,,,
E02004253,,,3.6,3.57,,,,,,,,,,
E02004254,,,3.6,3.57,,,,,,,,,,
E02004255,,,3.6,3.57,,,,,,,,,,
E02004256,,,3.6,3.57,,,,,,,,,,
E02004257,,,3.6,3.57,,,,,,,,,,
E02004258,,,3.6,3.57,,,,,,,,,,
E02004259,,,3.6,3.57,,,,,,,,,,
E02004260,,,3.6,3.57,,,,,,,,,,
E02004261,,,3.6,3.57,,,,,,,,,,
E02004262,,,3.6,3.57,,,,,,,,,,
E02004263,,,3.6,3.57,,,,,,,,,,
E02004264,,,3.6,3.57,,,,,,,,,,
E02004265,,,3.6,,,,,,,,,,,
E02004266,,,3.6,,,,,,,,,,,
E02004267,,,3.6,,,,,,,,,,,
E02004268,,,3.6,,,,,,,,,,,
E02004269,,,3.6,3.57,,,,,,,,,,
E02004270,,,3.6,3.57,,,,,,,,,,
E02004271,,,3.6,3.57,,,,,,,,,,
E02004272,,,3.6,3.57,,,3.27,,,,,,,
E02004273,,,3.6,,,,,,,,,,,
E02004274,,,3.6,3.57,,,,,,,,,,
E02004275,,,3.6,3.57,,,,,,,,,,
E02004276,,,3.6,3.57,,,,,,,,,,
E02004277,,,3.6,3.57,,,3.27,,,,,,,
E02004278,,,3.6,3.57,,,,,,,,,,
E02004279,,,3.6,3.57,,,,,,,,,,
E02004280,,,3.6,,,,,,,,,,,
E02004281,,,3.6,,,,,,,,,,,
E02004282,,,3.6,,,,,,,,,,,
E02004283,,,3.6,,,,,,,,,,,
E02004284,,,3.6,,,,,,,,,,,
E02004285,,,3.6,,,,,,,,,,,
E02004286,,,3.6,,,,,,,,,,,
E02004287,,,3.6,,,,,,,,,,,
E02004288,,,3.6,,,,,,,,,,,
E02004289,,,3.6,,,,,,,,,,,
E02004290,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004291,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004292,,3,2.76,,2.54,1.72,1.44,,,,,,,
E02004293,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004294,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004295,,3,,,2.54,1.72,1.44,,,,,,,
E02004296,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004297,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004298,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004299,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004300,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004301,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004302,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004303,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004304,,3,2.76,3.71,2.54,1.72,1.44,2.2,4.47,3.95,,,,
E02004305,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004306,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004307,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004308,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004309,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004310,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004311,,3,,,2.54,1.72,1.44,,,,,,,
E02004312,,3,2.76,,2.54,1.72,1.44,,,,,,,
E02004313,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004314,,3,2.76,3.71,2.54,1.72,1.44,3.65,4.82,,,,,
E02004315,,3,2.76,3.71,2.54,1.72,1.44,2.2,4.82,,,,,
E02004316,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004317,,3,2.76,3.71,2.54,1.72,1.44,2.2,,,,,,
E02004318,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004319,,3,2.76,,2.54,1.72,1.44,,,,,,,
E02004320,,3,,,2.54,1.72,1.44,,,,,,,
E02004321,,3,,,2.54,1.72,1.44,,,,,,,
E02004322,,3,,,2.54,1.72,1.44,,,,,,,
E02004323,,3,,,2.54,1.72,1.44,,,,,,,
E02004324,,3,,,2.54,1.72,1.44,,,,,,,
E02004325,,3,,,2.54,1.72,1.44,,,,,,,
E02004326,,3,,,2.54,1.72,1.44,,,,,,,
E02004327,,3,,,2.54,1.72,1.44,,,,,,,
E02004328,,3,,,2.54,1.72,1.44,,,,,,,
E02004329,,3,,,2.54,1.72,1.44,,,,,,,
E02004330,,3,,,2.54,1.72,1.44,1.33,3.99,,,,,
E02004331,,3,,,2.54,1.72,1.44,,,,,,,
E02004332,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02004333,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004334,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02004335,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004336,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004337,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004338,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004339,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02004340,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004341,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004342,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02004343,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02004344,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02004345,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004346,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004347,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004348,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004349,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004350,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004351,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004352,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004353,,3,2.76,3.71,2.54,1.72,1.44,,,,14.78,6.69,4.32,
E02004354,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004355,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02004379,,,,2.25,1.75,1.59,,,,,,,,
E02004380,,,,1.95,1.75,1.59,,,,,,,,
E02004381,,,,1.95,1.75,1.59,,,,,,,,
E02004382,,,,1.95,1.75,1.59,4.96,,,,,,,
E02004383,,,,1.95,1.75,1.59,,,,,,,,
E02004384,,,,1.95,1.75,1.59,,,,,,,,
E02004385,,,,1.95,1.75,1.59,,,,,,,,
E02004386,,,,1.95,,1.59,,,,,,,,
E02004387,,,,1.95,1.75,1.59,,,,,,,,
E02004388,,,,1.95,1.75,1.59,,,,,,,,
E02004389,,,,1.95,,1.59,,,,,,,,
E02004390,,,,1.95,,1.59,,,,,,,,
E02004391,,,,1.95,,1.59,,,,,,,,
E02004392,,,,4.05,,,,,,,,,,
E02004393,,,,4.05,,,,,,,,,,
E02004394,,,,4.05,,,,,,,,,,
E02004395,,,,4.05,,,,,,,,,,
E02004403,,,,2.99,1.75,1.59,1.71,,,,,,,
E02004404,,,,4.05,1.75,,,,,,,,,
E02004405,,,,4.05,1.75,1.59,,,,,,,,
E02004406,,,,4.05,1.75,1.59,,,,,,,,
E02004407,,,,4.05,1.75,,9.84,,,6.47,,,,
E02004408,,,,4.05,1.75,1.59,,,,,,,,
E02004409,,,,2.25,1.75,1.59,1.71,,,,,,,
E02004410,,,,2.25,1.75,1.59,,,,,,,,
E02004411,,,,2.25,1.75,1.59,,,,,,,,
E02004412,,,,2.99,1.75,,,,,,,,,
E02004413,,,,2.99,1.75,,,,,,,,,
E02004414,,,,1.95,1.75,1.59,,,,,,,,
E02004415,,,,1.95,1.75,1.59,,,,,,,,
E02004416,,,,1.95,,,,,,,,,,
E02004417,,,,1.95,,,,,,,,,,
E02004418,,,,1.95,,,,,,,,,,
E02004419,,,,1.95,,,,,,,,,,
E02004420,,,,1.95,,1.59,,,,,,,,
E02004421,,,,1.95,,,,,,,,,,
E02004423,,,,1.95,,,,,,,,,,
E02004424,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004425,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004426,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004427,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004428,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004429,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004430,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004431,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004432,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004433,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004434,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004435,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004436,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004437,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004438,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004439,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004440,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004441,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004442,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004443,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004444,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004445,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004446,,2.46,,2.11,1.89,1.44,,,,,,,,
E02004447,,,,,1.89,1.44,,,,,,,,
E02004448,,2.46,,2.11,1.89,1.44,,,,,,,,
E02004449,,,,,1.89,1.44,1.25,,,,,,,
E02004450,,2.46,,2.11,1.89,1.44,,,,,,,,
E02004451,,,,,1.89,1.44,1.25,,,,,,,
E02004452,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004453,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004454,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004455,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004456,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004457,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004458,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004459,,,,,1.89,1.44,1.25,,,,,,,
E02004460,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004461,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004462,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004463,,,,2.11,1.89,1.44,1.25,,,,,,,
E02004464,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004465,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004466,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004467,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004468,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004469,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004470,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004471,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004472,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004473,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004474,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004475,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004476,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004477,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004478,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004479,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004480,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004481,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004482,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004483,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004484,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004485,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004486,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004487,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004488,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004489,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004490,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004491,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004492,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004493,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004494,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004495,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004496,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004497,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004498,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004499,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004500,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004501,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004502,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004503,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004504,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004505,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004506,,,,,1.89,1.44,1.53,,,,,,,
E02004507,,,,,1.89,1.44,1.39,,,,,,,
E02004508,,,,,1.89,1.44,,,,,,,,
E02004509,,,,,1.89,1.44,,,,,,,,
E02004512,,,,,1.89,1.44,,,,,,,,
E02004513,,,,,1.89,1.44,,,,,,,,
E02004514,,,,,1.89,1.44,,,,,,,,
E02004515,,,,,1.89,1.44,1.25,,,,,,,
E02004516,,,,,1.89,1.44,,,,,,,,
E02004517,,,,,1.89,1.44,1.25,,,,,,,
E02004518,,,,,1.89,1.44,,,,,,,,
E02004519,,,,,1.89,1.44,,,,,,,,
E02004520,,,,,1.89,1.44,,,,,,,,
E02004521,,,,,1.89,1.44,,,,,,,,
E02004522,,,,,1.89,1.44,,,,,,,,
E02004523,,,,,1.89,1.44,,,,,,,,
E02004524,,,,,1.89,1.44,1.25,,,,,,,
E02004525,,,,,1.89,1.44,1.25,,,,,,,
E02004526,,,,,1.89,1.44,1.25,,,,,,,
E02004527,,,,4.37,1.89,1.44,,,,,,,,
E02004528,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004529,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004530,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004531,,,,4.37,1.89,1.44,,,,,,,,
E02004532,,,,4.37,1.89,1.44,,,,,,,,
E02004533,,2.87,4.4,4.37,1.89,1.44,,,,,,,,
E02004534,,2.87,4.4,4.37,1.89,1.44,,,,,,,,
E02004535,,2.87,4.4,4.37,1.89,1.44,,,,,,,,
E02004536,,,,4.37,1.89,1.44,,,,,,,,
E02004537,,2.87,,4.37,1.89,1.44,,,,,,,,
E02004538,,2.87,,4.37,1.89,1.44,,,,,,,,
E02004539,,2.87,,4.37,1.89,1.44,,,,,,,,
E02004540,,2.87,,4.37,1.89,1.44,,,,,,,,
E02004541,,2.87,,4.37,1.89,,,,,,,,,
E02004542,,,,4.37,1.89,1.44,,,,,,,,
E02004543,,,,2.49,1.89,1.44,,,,,,,,
E02004544,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004545,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004546,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004547,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004548,,,,4.37,1.89,1.44,,,,,,,,
E02004549,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004550,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004551,,,,4.37,1.89,1.44,,,,,,,,
E02004552,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004553,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004554,,,4.4,4.37,1.89,1.44,,,,,,,,
E02004555,,,,,1.89,1.44,1.25,,,,,,,
E02004556,,,,,1.89,1.44,1.25,,,,,,,
E02004557,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004558,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004559,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004560,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004561,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004562,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004563,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004564,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004565,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004566,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004567,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004568,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004569,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004570,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004571,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004572,,,,4.05,1.89,1.44,1.25,,,,,,,
E02004573,,,,,1.89,1.44,1.53,,,,,,,
E02004574,,,,,1.89,1.44,1.53,,,,,,,
E02004575,,,,,1.89,1.44,1.53,,,,,,,
E02004576,,,,,1.89,1.44,1.53,,,,,,,
E02004577,,,,,1.89,1.44,1.39,,,,,,,
E02004578,,,,,1.89,1.44,1.53,,,,,,,
E02004579,,,,,1.89,1.44,1.39,,,,,,,
E02004580,,,,,1.89,1.44,1.39,,,,,,,
E02004581,,,,,1.89,1.44,1.39,,,,5.1,4.65,,
E02004582,,,,,1.89,1.44,1.39,,,,,,,
E02004583,,,,,1.89,1.44,,,,,,4.65,,
E02004584,,,,,1.89,1.44,1.39,,,,,,,
E02004585,,,,,1.89,1.44,,,,,,,,
E02004586,,,,,1.89,1.44,,,,,,,,
E02004587,,,,,1.89,1.44,,,,,,,,
E02004588,,,,,1.89,1.44,,,,,,,,
E02004589,,,,,1.89,1.44,,,,,,,,
E02004590,,,,,1.89,1.44,,,,,,,,
E02004591,5.2,2.46,,2.49,1.89,1.44,,,,,,,,
E02004592,5.2,2.46,,2.49,1.89,1.44,,,,,,,,
E02004593,5.2,2.46,,4.37,1.89,1.44,,,,,,,,
E02004594,,2.46,,2.49,1.89,1.44,,,,,,,,
E02004595,,2.46,,4.37,1.89,1.44,3.89,,,,,,,
E02004596,,2.46,,2.49,1.89,1.44,2.83,,,,,,,
E02004597,,2.46,,2.49,1.89,1.44,1.25,,,,,,,
E02004598,,,,2.49,1.89,1.44,1.25,,,,,,,
E02004599,,,,4.37,1.89,1.44,,,,,,,,
E02004600,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004601,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004602,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004603,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004604,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004605,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004606,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004607,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004608,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004609,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004610,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004611,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004612,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004613,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004614,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004615,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004616,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004617,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004618,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004619,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004620,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004621,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004622,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004623,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004624,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004625,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004626,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004627,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004628,,,3.6,3.57,2.97,,1.57,,,,,,,
E02004629,,,3.6,3.57,2.97,,1.57,,,,,,,
E02004630,,,3.6,3.57,2.97,,1.57,,,,,,,
E02004631,,,3.6,3.57,,,1.57,,,,,,,
E02004632,,,3.6,3.57,,,1.57,,,,,,,
E02004633,,,3.6,3.57,2.97,,1.57,,,,,,,
E02004634,,,3.6,3.57,2.97,,1.57,,,,,,,
E02004635,,,3.6,3.57,,,,,,,,,,
E02004636,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004637,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004638,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004639,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004640,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004641,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004642,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004643,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004644,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004645,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004646,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004647,,,3.6,3.57,2.97,1.7,1.57,7.8,5.12,,,,,
E02004648,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004649,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004650,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004651,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004652,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004653,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004654,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004655,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004656,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004657,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004658,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02004659,,,3.6,3.57,2.97,1.7,1.57,,,,,,,
