"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01007274"	4.1
"E01007275"	1.5
"E01007276"	1.6
"E01007277"	4.1
"E01007278"	3.0
"E01007279"	13.3
"E01007280"	26.8
"E01007281"	56.7
"E01007282"	2.8
"E01007283"	91.3
"E01007284"	45.4
"E01007285"	35.4
"E01007286"	22.2
"E01007287"	11.3
"E01007288"	11.7
"E01007289"	3.5
"E01007290"	4.8
"E01007291"	2.8
"E01007292"	3.4
"E01007293"	4.3
"E01007294"	2.5
"E01007295"	1.9
"E01007296"	2.3
"E01007297"	2.3
"E01007298"	48.0
"E01007299"	12.8
"E01007300"	3.2
"E01007301"	32.4
"E01007302"	7.5
"E01007303"	1.9
"E01007304"	2.7
"E01007305"	25.0
"E01007306"	34.2
"E01007307"	19.1
"E01007308"	9.8
"E01007309"	21.8
"E01007310"	11.6
"E01007311"	7.2
"E01007312"	5.7
"E01007313"	11.1
"E01007314"	4.2
"E01007315"	6.0
"E01007316"	9.2
"E01007317"	12.4
"E01007318"	9.5
"E01007319"	17.4
"E01007320"	14.4
"E01007321"	47.5
"E01007322"	5.3
"E01007323"	4.5
"E01007324"	5.2
"E01007325"	3.9
"E01007326"	4.5
"E01007327"	23.1
"E01007328"	13.3
"E01007329"	27.3
"E01007330"	29.3
"E01007331"	36.0
"E01007332"	12.5
"E01007333"	3.5
"E01007334"	11.9
"E01007335"	40.3
"E01007336"	5.4
"E01007337"	5.6
"E01007338"	2.6
"E01007339"	2.9
"E01007340"	2.9
"E01007341"	5.3
"E01007342"	39.9
"E01007343"	9.3
"E01007344"	25.2
"E01007345"	13.3
"E01007346"	12.5
"E01007347"	33.1
"E01007348"	11.0
"E01007349"	14.5
"E01007350"	63.5
"E01007351"	19.4
"E01007352"	5.1
"E01007353"	30.2
"E01007354"	31.0
"E01007355"	61.0
"E01007356"	49.8
"E01007357"	16.0
"E01007358"	42.3
"E01007359"	15.9
"E01007360"	36.1
"E01007361"	20.0
"E01007362"	39.7
"E01007363"	14.5
"E01007364"	3.2
"E01007365"	7.5
"E01007366"	31.1
"E01007367"	3.4
"E01007368"	12.6
"E01007369"	6.4
"E01007370"	5.9
"E01007371"	29.7
"E01007372"	5.6
"E01007373"	3.7
"E01007374"	29.0
"E01007375"	23.8
"E01007376"	22.1
"E01007377"	3.0
"E01007378"	5.2
"E01007379"	29.8
"E01007380"	59.5
"E01007381"	41.6
"E01007382"	10.8
"E01007383"	60.0
"E01007384"	48.2
"E01007385"	15.2
"E01007386"	28.0
"E01007387"	40.0
"E01007388"	20.7
"E01007389"	50.1
"E01007390"	30.0
"E01007391"	16.0
"E01007392"	8.5
"E01007393"	19.0
"E01007394"	9.2
"E01007395"	9.9
"E01007396"	7.5
"E01007397"	35.0
"E01007398"	32.6
"E01007399"	26.5
"E01007400"	42.8
"E01007402"	7.6
"E01007403"	14.5
"E01007404"	30.5
"E01007405"	27.8
"E01007406"	5.2
"E01007408"	16.2
"E01007409"	15.6
"E01007410"	9.2
"E01007411"	2.4
"E01007413"	5.3
"E01007414"	9.9
"E01007415"	13.3
"E01007416"	3.8
"E01007417"	2.3
"E01007418"	53.3
"E01007419"	52.1
"E01007420"	58.0
"E01007421"	58.4
"E01007422"	51.1
"E01007423"	37.3
"E01007424"	33.4
"E01007425"	69.2
"E01007426"	43.2
"E01007427"	32.8
"E01007428"	37.2
"E01007429"	7.1
"E01007430"	37.2
"E01007431"	32.4
"E01007432"	38.8
"E01007433"	16.3
"E01007434"	33.1
"E01007435"	11.9
"E01007436"	28.1
"E01007437"	34.0
"E01007438"	52.8
"E01007439"	51.4
"E01007440"	8.3
"E01007441"	3.1
"E01007442"	62.6
"E01007443"	2.8
"E01007444"	21.2
"E01007445"	1.4
"E01007446"	14.2
"E01007447"	5.9
"E01007448"	6.6
"E01007449"	8.6
"E01007450"	10.3
"E01007451"	5.5
"E01007452"	24.1
"E01007453"	7.8
"E01007455"	38.7
"E01007456"	40.5
"E01007457"	15.5
"E01007458"	13.4
"E01007459"	56.6
"E01007460"	25.6
"E01007461"	9.5
"E01007462"	12.5
"E01007463"	6.5
"E01007464"	7.0
"E01007465"	6.4
"E01007466"	2.6
"E01007467"	2.6
"E01007468"	65.0
"E01007469"	44.1
"E01007470"	3.7
"E01007471"	35.8
"E01007472"	4.1
"E01007473"	3.4
"E01007474"	6.9
"E01007475"	51.9
"E01007476"	14.0
"E01007477"	19.9
"E01007478"	34.9
"E01007479"	5.7
"E01007480"	2.1
"E01007482"	5.9
"E01007483"	52.4
"E01007484"	34.7
"E01007485"	43.3
"E01007486"	11.9
"E01007487"	17.2
"E01007488"	59.9
"E01007489"	21.5
"E01007490"	35.4
"E01007491"	3.1
"E01007492"	12.8
"E01007493"	41.6
"E01007494"	21.8
"E01007495"	6.9
"E01007496"	7.9
"E01007497"	10.2
"E01007498"	9.2
"E01007499"	4.8
"E01007500"	21.2
"E01007501"	36.5
"E01007502"	43.5
"E01007503"	46.1
"E01007504"	3.4
"E01007505"	19.0
"E01007506"	4.4
"E01007507"	3.4
"E01007508"	5.1
"E01007509"	6.0
"E01007510"	13.1
"E01007511"	11.9
"E01007512"	16.2
"E01007513"	16.2
"E01007514"	4.1
"E01007515"	10.0
"E01007516"	7.8
"E01007517"	5.3
"E01007518"	33.1
"E01007519"	6.4
"E01007520"	78.1
"E01007521"	46.9
"E01007522"	10.2
"E01007523"	39.8
"E01007524"	46.1
"E01007525"	5.7
"E01007526"	51.1
"E01007527"	48.0
"E01007528"	8.0
"E01007529"	2.5
"E01007530"	3.2
"E01007531"	4.8
"E01007532"	2.1
"E01007533"	3.4
"E01007534"	2.6
"E01007535"	2.6
"E01007536"	21.6
"E01007537"	19.8
"E01007538"	3.9
"E01007539"	4.8
"E01007540"	11.5
"E01007541"	5.8
"E01007542"	10.1
"E01007543"	13.9
"E01007544"	5.8
"E01007545"	22.5
"E01007546"	10.2
"E01007547"	2.3
"E01007548"	3.5
"E01007549"	6.6
"E01007550"	9.2
"E01007551"	18.1
"E01007552"	23.6
"E01007553"	41.0
"E01007554"	29.8
"E01007555"	12.1
"E01007556"	3.5
"E01007557"	44.0
"E01007558"	14.2
"E01007559"	51.3
"E01007560"	59.9
"E01007561"	61.6
"E01007562"	38.9
"E01007563"	11.0
"E01007564"	4.7
"E01007565"	15.0
"E01007566"	2.4
"E01007567"	4.8
"E01007568"	3.3
"E01007569"	2.2
"E01007570"	28.1
"E01007571"	13.3
"E01007572"	37.2
"E01007573"	4.5
"E01007574"	8.1
"E01007575"	4.3
"E01007576"	9.8
"E01007577"	3.0
"E01007578"	6.1
"E01007579"	14.2
"E01007580"	35.9
"E01007581"	59.0
"E01007582"	5.1
"E01007583"	44.9
"E01007584"	18.0
"E01007585"	10.1
"E01007586"	41.2
"E01007587"	40.1
"E01007588"	7.7
"E01007589"	9.1
"E01007590"	3.1
"E01007591"	6.4
"E01007592"	4.0
"E01007593"	3.1
"E01007594"	54.7
"E01007595"	6.2
"E01007596"	73.6
"E01007597"	8.3
"E01007598"	35.1
"E01007599"	65.3
"E01007600"	55.9
"E01007601"	60.6
"E01007602"	70.5
"E01007603"	71.9
"E01007604"	74.7
"E01007605"	77.1
"E01007606"	93.1
"E01007607"	32.8
"E01007608"	16.8
"E01007609"	41.8
"E01007610"	53.7
"E01007611"	42.3
"E01007612"	52.4
"E01007613"	56.9
"E01007614"	75.9
"E01007615"	42.1
"E01007616"	38.2
"E01007617"	43.8
"E01007618"	52.4
"E01007619"	75.3
"E01007620"	52.7
"E01007621"	23.4
"E01007622"	53.4
"E01007623"	17.9
"E01007624"	45.4
"E01007625"	58.8
"E01007626"	24.3
"E01007627"	10.0
"E01007628"	8.7
"E01007629"	6.7
"E01007630"	28.2
"E01007631"	71.8
"E01007632"	22.2
"E01007633"	4.5
"E01007634"	13.0
"E01007635"	40.2
"E01007636"	6.4
"E01007637"	21.7
"E01007638"	10.1
"E01007639"	19.8
"E01007640"	55.7
"E01007641"	34.1
"E01007642"	7.5
"E01007643"	5.7
"E01007644"	7.2
"E01007645"	4.7
"E01007646"	11.6
"E01007647"	6.2
"E01007648"	3.7
"E01007649"	5.7
"E01007650"	8.4
"E01007651"	3.1
"E01007652"	5.3
"E01007653"	3.7
"E01007654"	4.6
"E01007655"	3.1
"E01007656"	10.5
"E01007657"	16.6
"E01007658"	33.2
"E01007659"	27.9
"E01007660"	34.1
"E01007661"	62.0
"E01007662"	8.4
"E01007663"	44.1
"E01007664"	51.4
"E01007665"	24.6
"E01007666"	62.5
"E01007667"	10.9
"E01007668"	6.9
"E01007669"	21.0
"E01007670"	39.2
"E01007671"	42.2
"E01007672"	11.9
"E01007673"	6.9
"E01007674"	42.9
"E01007675"	21.8
"E01007676"	21.7
"E01007677"	7.5
"E01007678"	63.0
"E01007679"	8.7
"E01007680"	10.1
"E01007681"	64.3
"E01007682"	4.1
"E01007683"	48.6
"E01007684"	20.8
"E01007685"	26.1
"E01007686"	25.2
"E01007687"	32.0
"E01007688"	11.7
"E01007689"	49.8
"E01007690"	62.0
"E01007691"	52.8
"E01007692"	39.5
"E01007693"	12.4
"E01007694"	6.8
"E01007695"	37.6
"E01007696"	32.9
"E01007697"	9.2
"E01007698"	28.9
"E01007699"	11.6
"E01007700"	26.9
"E01007701"	11.0
"E01007702"	7.4
"E01007703"	11.4
"E01007704"	5.7
"E01007705"	13.4
"E01007706"	11.7
"E01007707"	31.0
"E01007708"	8.1
"E01007709"	11.2
"E01007710"	17.7
"E01007711"	18.0
"E01007712"	18.2
"E01007713"	40.4
"E01007714"	4.0
"E01007715"	5.9
"E01007716"	7.2
"E01007717"	14.0
"E01007718"	4.1
"E01007719"	3.5
"E01007720"	27.8
"E01007721"	10.0
"E01007723"	4.0
"E01007724"	24.5
"E01007725"	53.8
"E01007726"	11.9
"E01007727"	4.9
"E01007728"	28.7
"E01007729"	9.7
"E01007730"	2.3
"E01007731"	19.1
"E01007732"	1.4
"E01007733"	0.9
"E01007734"	4.3
"E01007735"	3.6
"E01007736"	4.6
"E01007737"	3.7
"E01007738"	6.0
"E01007739"	6.9
"E01007740"	2.8
"E01007741"	22.2
"E01007742"	17.8
"E01007743"	25.9
"E01007744"	12.3
"E01007745"	7.0
"E01007746"	1.7
"E01007747"	15.1
"E01007748"	53.7
"E01007749"	42.3
"E01007750"	45.8
"E01007751"	23.9
"E01007752"	44.7
"E01007753"	45.1
"E01007754"	64.8
"E01007755"	57.5
"E01007756"	75.4
"E01007757"	15.5
"E01007758"	13.1
"E01007759"	12.6
"E01007760"	3.1
"E01007761"	8.0
"E01007762"	30.0
"E01007763"	8.2
"E01007764"	9.5
"E01007765"	5.0
"E01007766"	3.2
"E01007767"	11.0
"E01007768"	8.8
"E01007769"	7.3
"E01007770"	7.4
"E01007771"	18.3
"E01007772"	7.7
"E01007773"	8.0
"E01007774"	10.9
"E01007775"	3.9
"E01007776"	12.5
"E01007777"	10.5
"E01007778"	63.5
"E01007779"	5.0
"E01007780"	13.6
"E01007781"	8.0
"E01007782"	6.1
"E01007783"	18.4
"E01007784"	6.2
"E01007785"	38.2
"E01007786"	43.6
"E01007787"	41.1
"E01007788"	34.2
"E01007789"	15.5
"E01007790"	8.8
"E01007791"	6.2
"E01007792"	71.4
"E01007793"	13.1
"E01007794"	20.8
"E01007795"	66.2
"E01007796"	3.2
"E01007797"	9.8
"E01007798"	38.0
"E01007799"	21.8
"E01007800"	15.3
"E01007801"	41.3
"E01007802"	31.8
"E01007803"	22.2
"E01007804"	2.1
"E01007805"	2.2
"E01007806"	1.7
"E01007807"	1.6
"E01007808"	34.3
"E01007809"	9.2
"E01007810"	26.5
"E01007811"	8.6
"E01007812"	9.9
"E01007813"	11.6
"E01007814"	51.0
"E01007815"	12.6
"E01007816"	43.8
"E01007817"	12.6
"E01007818"	24.6
"E01007819"	31.1
"E01007820"	9.3
"E01007821"	17.2
"E01007822"	15.4
"E01007823"	12.0
"E01007824"	28.4
"E01007825"	43.8
"E01007826"	44.7
"E01007827"	22.6
"E01007828"	6.9
"E01007829"	9.7
"E01007830"	15.7
"E01007831"	7.9
"E01007832"	10.1
"E01007833"	16.6
"E01007834"	19.4
"E01007835"	4.9
"E01007836"	10.4
"E01007838"	1.1
"E01007839"	1.5
"E01007841"	12.1
"E01007842"	4.0
"E01007843"	3.8
"E01007846"	7.4
"E01007847"	4.2
"E01007848"	7.8
"E01007849"	6.7
"E01007850"	6.3
"E01007851"	6.8
"E01007852"	7.7
"E01007853"	4.5
"E01007854"	15.0
"E01007855"	4.2
"E01007856"	1.1
"E01007857"	2.6
"E01007858"	16.2
"E01007859"	11.5
"E01007860"	4.4
"E01007861"	43.8
"E01007862"	16.7
"E01007863"	6.2
"E01007864"	0.9
"E01007865"	17.9
"E01007866"	9.0
"E01007867"	4.1
"E01007868"	17.6
"E01007869"	8.7
"E01007870"	5.9
"E01007871"	14.6
"E01007872"	18.4
"E01007873"	7.4
"E01007874"	8.1
"E01007875"	7.2
"E01007877"	8.6
"E01007878"	5.0
"E01007879"	6.7
"E01007881"	4.5
"E01007882"	5.6
"E01007883"	6.6
"E01007885"	3.0
"E01007886"	4.7
"E01007887"	20.4
"E01007888"	27.4
"E01007889"	42.9
"E01007890"	31.5
"E01007891"	38.3
"E01007892"	5.3
"E01007893"	23.5
"E01007894"	16.5
"E01007895"	14.7
"E01007896"	23.6
"E01007897"	25.4
"E01007898"	46.9
"E01007899"	62.1
"E01007900"	11.8
"E01007901"	7.4
"E01007902"	4.8
"E01007903"	7.6
"E01007904"	7.1
"E01007905"	9.2
"E01007906"	8.6
"E01007907"	4.9
"E01007908"	1.2
"E01007909"	7.5
"E01007910"	10.5
"E01007911"	7.6
"E01007912"	20.5
"E01007913"	7.1
"E01007914"	5.8
"E01007915"	36.7
"E01007916"	0.9
"E01007917"	36.7
"E01007918"	29.6
"E01007919"	0.6
"E01007920"	71.2
"E01007921"	46.0
"E01007922"	49.7
"E01007923"	37.6
"E01007924"	8.6
"E01007925"	34.7
"E01007926"	67.3
"E01007927"	57.7
"E01007928"	37.6
"E01007929"	20.4
"E01007930"	47.3
"E01007931"	25.7
"E01007932"	20.3
"E01007933"	63.2
"E01007934"	5.1
"E01007935"	1.2
"E01007936"	3.0
"E01007937"	12.2
"E01007938"	10.3
"E01007939"	29.1
"E01007940"	4.8
"E01007941"	9.5
"E01007942"	8.0
"E01007943"	3.3
"E01007944"	5.9
"E01007945"	3.2
"E01007946"	2.5
"E01007947"	2.6
"E01007948"	7.5
"E01007949"	5.6
"E01007950"	2.7
"E01007951"	7.3
"E01007952"	37.9
"E01007953"	33.3
"E01007954"	15.9
"E01007955"	50.5
"E01007956"	55.4
"E01007957"	23.4
"E01007958"	41.0
"E01007959"	37.5
"E01007960"	2.3
"E01007961"	15.7
"E01007962"	2.0
"E01007963"	9.9
"E01007964"	6.1
"E01007965"	5.5
"E01007966"	22.6
"E01007967"	1.8
"E01007968"	11.2
"E01007969"	21.2
"E01007970"	2.3
"E01007971"	4.1
"E01007972"	4.0
"E01007973"	11.9
"E01007974"	36.6
"E01007975"	2.4
"E01007976"	8.8
"E01007977"	1.7
"E01007978"	5.8
"E01007979"	3.3
"E01007980"	4.4
"E01007981"	2.4
"E01007982"	18.9
"E01007983"	5.5
"E01007984"	6.3
"E01007985"	13.1
"E01007986"	3.9
"E01007987"	9.3
"E01007988"	22.0
"E01007989"	4.5
"E01007990"	17.1
"E01007991"	7.5
"E01007992"	2.5
"E01007993"	1.7
"E01007994"	5.2
"E01007995"	2.4
"E01007996"	9.8
"E01007997"	19.8
"E01007998"	7.0
"E01007999"	37.1
"E01008000"	7.9
"E01008001"	5.6
"E01008002"	20.9
"E01008003"	3.9
"E01008004"	4.1
"E01008005"	17.1
"E01008006"	9.7
"E01008007"	2.4
"E01008008"	2.5
"E01008009"	5.7
"E01008010"	3.5
"E01008011"	6.2
"E01008012"	2.4
"E01008013"	4.4
"E01008014"	4.7
"E01008015"	2.1
"E01008016"	2.5
"E01008017"	6.4
"E01008018"	3.4
"E01008019"	18.3
"E01008020"	20.5
"E01008021"	78.2
"E01008022"	2.2
"E01008023"	47.3
"E01008024"	23.1
"E01008025"	31.1
"E01008027"	20.3
"E01008028"	8.6
"E01008029"	3.0
"E01008030"	40.3
"E01008031"	22.7
"E01008032"	7.2
"E01008033"	57.4
"E01008034"	34.2
"E01008035"	73.5
"E01008036"	43.3
"E01008037"	24.9
"E01008038"	57.2
"E01008039"	49.1
"E01008040"	51.0
"E01008041"	65.4
"E01008042"	11.3
"E01008043"	32.8
"E01008044"	15.0
"E01008045"	13.1
"E01008046"	2.9
"E01008047"	3.3
"E01008048"	16.5
"E01008049"	19.2
"E01008050"	3.2
"E01008051"	15.0
"E01008052"	9.2
"E01008053"	2.4
"E01008054"	3.1
"E01008055"	2.4
"E01008056"	2.0
"E01008057"	3.2
"E01008058"	21.9
"E01008059"	3.3
"E01008060"	2.2
"E01008061"	4.4
"E01008062"	5.5
"E01008063"	3.9
"E01008064"	3.3
"E01008065"	3.0
"E01008066"	4.5
"E01008067"	2.4
"E01008068"	1.9
"E01008069"	3.1
"E01008072"	3.6
"E01008073"	13.0
"E01008074"	6.9
"E01008075"	2.4
"E01008076"	1.8
"E01008077"	5.1
"E01008078"	30.0
"E01008079"	20.5
"E01008080"	13.0
"E01008081"	5.3
"E01008082"	1.4
"E01008083"	1.7
"E01008084"	2.0
"E01008085"	8.5
"E01008086"	4.5
"E01008087"	11.1
"E01008088"	5.3
"E01008089"	3.1
"E01008090"	6.2
"E01008091"	7.7
"E01008092"	5.2
"E01008093"	3.3
"E01008094"	4.8
"E01008095"	2.3
"E01008096"	4.1
"E01008097"	4.4
"E01008098"	4.5
"E01008099"	2.8
"E01008100"	2.5
"E01008101"	2.2
"E01008102"	3.0
"E01008103"	4.9
"E01008104"	10.3
"E01008105"	7.4
"E01008107"	3.6
"E01008108"	3.8
"E01008109"	4.6
"E01008111"	9.5
"E01008112"	7.2
"E01008113"	14.5
"E01008114"	2.0
"E01008115"	5.6
"E01008116"	5.5
"E01008117"	2.1
"E01008118"	2.9
"E01008119"	4.2
"E01008122"	4.1
"E01008123"	4.7
"E01008124"	2.8
"E01008125"	5.6
"E01008126"	54.5
"E01008128"	53.4
"E01008129"	36.5
"E01008130"	36.6
"E01008131"	40.2
"E01008132"	55.1
"E01008133"	28.0
"E01008134"	21.2
"E01008135"	32.1
"E01008136"	25.7
"E01008137"	38.6
"E01008138"	14.2
"E01008139"	10.6
"E01008140"	14.2
"E01008141"	33.3
"E01008142"	10.9
"E01008143"	24.7
"E01008144"	24.8
"E01008145"	17.3
"E01008146"	67.0
"E01008147"	56.9
"E01008148"	28.9
"E01008149"	22.2
"E01008150"	9.8
"E01008151"	10.7
"E01008152"	14.3
"E01008153"	6.5
"E01008154"	7.3
"E01008155"	8.8
"E01008156"	22.6
"E01008157"	3.9
"E01008158"	11.7
"E01008159"	3.3
"E01008160"	9.7
"E01008161"	1.8
"E01008162"	5.4
"E01008163"	2.3
"E01008164"	3.5
"E01008165"	9.4
"E01008166"	0.9
"E01008167"	2.5
"E01008168"	1.7
"E01008169"	2.4
"E01008170"	7.8
"E01008171"	1.1
"E01008172"	9.6
"E01008173"	9.3
"E01008174"	23.2
"E01008175"	4.0
"E01008176"	12.2
"E01008177"	6.7
"E01008178"	6.7
"E01008179"	13.3
"E01008180"	7.8
"E01008181"	27.5
"E01008182"	8.8
"E01008183"	14.7
"E01008184"	36.4
"E01008185"	15.9
"E01008186"	8.4
"E01008187"	14.3
"E01008188"	29.3
"E01008189"	2.6
"E01008190"	16.9
"E01008191"	1.9
"E01008192"	2.8
"E01008193"	11.8
"E01008194"	10.9
"E01008195"	17.2
"E01008196"	24.4
"E01008197"	8.1
"E01008198"	8.7
"E01008199"	17.2
"E01008200"	27.4
"E01008201"	6.1
"E01008202"	8.6
"E01008203"	2.3
"E01008204"	3.8
"E01008205"	4.1
"E01008206"	3.8
"E01008207"	27.5
"E01008208"	3.0
"E01008209"	1.9
"E01008210"	4.8
"E01008211"	2.1
"E01008212"	2.8
"E01008213"	3.5
"E01008214"	9.1
"E01008215"	3.4
"E01008216"	1.8
"E01008217"	1.6
"E01008218"	3.7
"E01008219"	22.2
"E01008220"	4.6
"E01008221"	2.3
"E01008222"	3.5
"E01008223"	5.0
"E01008224"	28.5
"E01008225"	10.8
"E01008226"	15.7
"E01008227"	5.4
"E01008228"	6.0
"E01008229"	16.4
"E01008230"	9.9
"E01008231"	2.7
"E01008232"	3.3
"E01008233"	9.7
"E01008234"	7.2
"E01008235"	6.6
"E01008236"	7.5
"E01008237"	10.0
"E01008238"	2.8
"E01008239"	11.2
"E01008240"	3.8
"E01008241"	8.2
"E01008242"	2.5
"E01008243"	6.8
"E01008244"	3.2
"E01008245"	32.9
"E01008246"	17.2
"E01008247"	11.0
"E01008248"	29.5
"E01008249"	25.1
"E01008250"	9.0
"E01008251"	0.7
"E01008252"	1.7
"E01008253"	1.4
"E01008254"	1.1
"E01008255"	9.4
"E01008256"	5.0
"E01008257"	4.5
"E01008258"	3.3
"E01008259"	6.6
"E01008260"	29.2
"E01008261"	3.7
"E01008262"	10.8
"E01008263"	3.2
"E01008264"	16.3
"E01008265"	11.5
"E01008266"	28.6
"E01008267"	33.8
"E01008268"	16.6
"E01008269"	32.7
"E01008270"	19.7
"E01008271"	41.3
"E01008272"	38.7
"E01008273"	12.8
"E01008274"	8.2
"E01008275"	30.4
"E01008276"	3.3
"E01008277"	12.3
"E01008278"	25.0
"E01008279"	14.1
"E01008280"	5.9
"E01008281"	2.1
"E01008282"	2.4
"E01008283"	31.6
"E01008284"	13.6
"E01008285"	3.1
"E01008286"	14.5
"E01008287"	23.1
"E01008288"	11.5
"E01008289"	4.9
"E01008290"	1.8
"E01008291"	4.6
"E01008292"	4.9
"E01008293"	21.6
"E01008294"	13.1
"E01008295"	3.2
"E01008296"	6.0
"E01008297"	2.3
"E01008298"	13.6
"E01008299"	4.7
"E01008300"	5.3
"E01008301"	1.3
"E01008302"	2.0
"E01008303"	1.6
"E01008304"	2.3
"E01008305"	6.7
"E01008306"	30.4
"E01008307"	3.6
"E01008308"	10.2
"E01008309"	11.5
"E01008311"	28.9
"E01008312"	7.9
"E01008313"	8.4
"E01008314"	3.1
"E01008315"	6.8
"E01008316"	2.7
"E01008317"	6.2
"E01008318"	2.3
"E01008319"	80.1
"E01008320"	7.1
"E01008321"	46.4
"E01008322"	5.5
"E01008323"	4.1
"E01008324"	3.4
"E01008325"	2.4
"E01008326"	2.7
"E01008327"	2.7
"E01008328"	14.1
"E01008329"	6.2
"E01008330"	3.8
"E01008331"	8.4
"E01008332"	3.9
"E01008333"	5.3
"E01008334"	3.3
"E01008335"	5.5
"E01008336"	7.2
"E01008337"	8.8
"E01008338"	12.9
"E01008339"	1.9
"E01008340"	2.0
"E01008341"	2.3
"E01008342"	8.2
"E01008343"	5.4
"E01008344"	3.5
"E01008345"	2.8
"E01008346"	3.6
"E01008347"	4.1
"E01008348"	7.9
"E01008349"	4.9
"E01008350"	14.6
"E01008351"	2.2
"E01008352"	3.0
"E01008353"	1.8
"E01008354"	8.5
"E01008355"	1.0
"E01008356"	45.5
"E01008357"	50.8
"E01008358"	1.1
"E01008359"	1.6
"E01008360"	0.9
"E01008361"	0.1
"E01008362"	0.5
"E01008363"	2.6
"E01008364"	0.8
"E01008365"	3.2
"E01008366"	2.0
"E01008367"	1.0
"E01008368"	0.7
"E01008369"	1.7
"E01008370"	2.0
"E01008371"	25.2
"E01008372"	2.2
"E01008373"	0.5
"E01008374"	3.4
"E01008375"	4.4
"E01008376"	6.1
"E01008377"	6.2
"E01008378"	12.9
"E01008379"	5.3
"E01008380"	5.9
"E01008381"	26.9
"E01008382"	5.4
"E01008383"	4.9
"E01008384"	10.4
"E01008385"	2.3
"E01008386"	9.9
"E01008387"	26.9
"E01008388"	5.3
"E01008389"	6.1
"E01008390"	4.9
"E01008391"	4.0
"E01008392"	2.6
"E01008394"	1.1
"E01008395"	2.9
"E01008396"	4.1
"E01008397"	1.2
"E01008398"	2.2
"E01008399"	5.9
"E01008400"	3.5
"E01008401"	3.3
"E01008402"	16.0
"E01008403"	12.9
"E01008404"	7.6
"E01008405"	4.3
"E01008406"	1.6
"E01008407"	1.8
"E01008409"	3.1
"E01008410"	2.5
"E01008411"	1.2
"E01008412"	0.9
"E01008413"	0.9
"E01008415"	7.6
"E01008416"	3.3
"E01008418"	6.1
"E01008419"	2.4
"E01008420"	6.8
"E01008421"	8.0
"E01008422"	1.6
"E01008423"	25.3
"E01008424"	1.4
"E01008425"	1.8
"E01008426"	5.3
"E01008427"	3.3
"E01008428"	3.2
"E01008429"	4.0
"E01008430"	1.9
"E01008431"	1.9
"E01008432"	5.6
"E01008433"	12.9
"E01008434"	4.9
"E01008435"	4.8
"E01008436"	3.2
"E01008437"	4.0
"E01008438"	3.8
"E01008439"	6.4
"E01008441"	5.2
"E01008442"	18.9
"E01008443"	33.8
"E01008444"	34.0
"E01008445"	7.3
"E01008446"	22.8
"E01008447"	12.7
"E01008448"	63.0
"E01008449"	5.3
"E01008450"	4.8
"E01008451"	1.1
"E01008452"	12.7
"E01008453"	6.1
"E01008455"	6.0
"E01008456"	5.3
"E01008457"	3.5
"E01008458"	29.3
"E01008459"	6.1
"E01008460"	4.4
"E01008461"	6.5
"E01008462"	4.0
"E01008463"	4.8
"E01008464"	3.1
"E01008465"	9.1
"E01008466"	54.2
"E01008467"	6.5
"E01008468"	9.5
"E01008469"	13.8
"E01008470"	4.7
"E01008471"	3.3
"E01008472"	9.0
"E01008473"	9.2
"E01008474"	2.7
"E01008475"	24.0
"E01008476"	3.8
"E01008477"	6.5
"E01008478"	6.7
"E01008479"	21.8
"E01008480"	9.5
"E01008481"	2.2
"E01008482"	4.6
"E01008483"	3.3
"E01008484"	3.0
"E01008485"	4.8
"E01008486"	2.2
"E01008487"	3.6
"E01008488"	9.0
"E01008489"	2.6
"E01008490"	9.2
"E01008491"	11.7
"E01008492"	3.1
"E01008493"	7.6
"E01008494"	10.3
"E01008495"	9.6
"E01008496"	2.8
"E01008497"	6.4
"E01008498"	10.1
"E01008499"	8.0
"E01008500"	17.5
"E01008501"	51.2
"E01008502"	4.9
"E01008503"	12.1
"E01008504"	48.5
"E01008505"	28.5
"E01008506"	4.9
"E01008507"	41.5
"E01008508"	2.2
"E01008509"	2.2
"E01008510"	2.7
"E01008511"	3.6
"E01008512"	2.4
"E01008513"	4.2
"E01008514"	11.3
"E01008516"	4.5
"E01008517"	7.3
"E01008518"	4.5
"E01008519"	28.2
"E01008520"	5.6
"E01008521"	13.4
"E01008522"	5.0
"E01008523"	12.0
"E01008524"	1.1
"E01008525"	22.5
"E01008526"	28.8
"E01008527"	3.3
"E01008528"	2.0
"E01008529"	6.3
"E01008530"	6.6
"E01008531"	16.2
"E01008532"	2.9
"E01008533"	2.0
"E01008534"	36.6
"E01008535"	9.3
"E01008536"	0.7
"E01008537"	3.9
"E01008538"	6.9
"E01008539"	10.9
"E01008540"	6.1
"E01008541"	3.3
"E01008542"	5.5
"E01008543"	12.8
"E01008544"	2.2
"E01008545"	3.4
"E01008546"	11.4
"E01008547"	62.7
"E01008548"	91.3
"E01008549"	10.3
"E01008550"	3.7
"E01008551"	21.3
"E01008552"	7.3
"E01008553"	2.7
"E01008554"	6.6
"E01008555"	1.9
"E01008556"	14.1
"E01008557"	51.9
"E01008558"	1.7
"E01008559"	1.2
"E01008560"	1.4
"E01008561"	1.5
"E01008562"	6.2
"E01008563"	22.3
"E01008564"	7.2
"E01008565"	15.2
"E01008567"	1.6
"E01008568"	5.9
"E01008569"	4.6
"E01008570"	21.1
"E01008571"	7.6
"E01008572"	2.1
"E01008573"	1.4
