areacd,value
E01010336,131500
E01010337,171750
E01010338,141250
E01010339,203000
E01010340,111000
E01010341,123000
E01010342,90000
E01010343,106500
E01010344,125000
E01010345,202000
E01010346,186250
E01010347,161000
E01010348,157000
E01010349,155000
E01010350,165000
E01010351,165000
E01010352,235000
E01010353,160000
E01010354,155000
E01010355,187750
E01010356,195000
E01010357,216000
E01010358,174000
E01010359,173000
E01010360,208000
E01010361,132500
E01010362,138750
E01010363,108500
E01010364,119000
E01010365,:
E01010366,100000
E01010367,103000
E01010368,87500
E01010369,167000
E01010370,145000
E01010371,92500
E01010372,165000
E01010373,328000
E01010374,135000
E01010375,103000
E01010376,161500
E01010377,140250
E01010378,170000
E01010379,156000
E01010380,170000
E01010381,153000
E01010382,102500
E01010383,120000
E01010384,277000
E01010385,443500
E01010386,281500
E01010387,285000
E01010388,366000
E01010389,390000
E01010390,245000
E01010391,253500
E01010392,337500
E01010393,162498
E01010394,145000
E01010395,194500
E01010396,135500
E01010397,147500
E01010398,198000
E01010399,141250
E01010400,118000
E01010401,121000
E01010402,152500
E01010403,127000
E01010404,120000
E01010405,116750
E01010406,133975
E01010407,122500
E01010408,98500
E01010409,161000
E01032888,114500
E01032889,155000
E01010410,130000
E01010411,137500
E01010412,132500
E01010413,137500
E01010414,115000
E01010415,134000
E01010416,100500
E01010417,122000
E01010418,133750
E01010419,120000
E01010420,136000
E01010421,120000
E01010422,165500
E01010423,134000
E01010424,150000
E01010425,135000
E01010426,172475
E01010427,130000
E01010428,106000
E01010429,130000
E01010430,123000
E01010431,225000
E01010432,190000
E01010433,110000
E01010434,120000
E01010435,189995
E01010436,192000
E01010437,187000
E01010438,150000
E01010439,138000
E01010440,155500
E01010441,121000
E01010442,88500
E01010443,112500
E01010444,106000
E01010445,105000
E01010446,145000
E01010447,126750
E01010448,110000
E01010449,121500
E01010450,164950
E01010451,112800
E01010452,107000
E01010453,130000
E01010454,99500
E01010455,115000
E01010456,:
E01010457,160000
E01010458,123750
E01010459,167000
E01010460,172000
E01010461,167500
E01010462,130000
E01010463,112500
E01010464,122500
E01010465,110250
E01010466,75500
E01010467,186500
E01010468,157500
E01010469,156000
E01010470,125000
E01010471,79000
E01010472,95000
E01010473,:
E01010474,125000
E01010475,150000
E01010476,51000
E01010477,100000
E01010478,87000
E01010479,135000
E01010480,134000
E01010481,144000
E01010482,168000
E01010483,:
E01010484,:
E01010485,139995
E01010486,:
E01010487,225000
E01010488,208000
E01010489,255000
E01010490,137000
E01010491,145000
E01010492,185000
E01010493,240000
E01010494,252475
E01010495,137500
E01010496,145000
E01010497,186250
E01010498,147000
E01010499,140000
E01010500,140000
E01010501,131000
E01010502,165000
E01010503,115000
E01010504,310000
E01010505,250000
E01010506,132500
E01010507,195000
E01010508,62500
E01010509,156500
E01010510,129950
E01010511,160000
E01010512,182500
E01010513,235000
E01010514,176475
E01010515,193000
E01010516,216250
E01010517,170000
E01010518,243000
E01010519,188000
E01010520,200000
E01010521,100250
E01010522,132500
E01010523,138000
E01010524,140000
E01010525,89500
E01010526,:
E01010527,106281
E01010528,95000
E01010529,94250
E01010530,106000
E01010531,140750
E01010532,131500
E01010533,127500
E01010534,220000
E01010535,124500
E01010536,165000
E01010537,176000
E01010538,136750
E01010539,165000
E01010540,325000
E01010541,118750
E01010542,156250
E01010543,127500
E01010544,213000
E01010545,163000
E01010546,392500
E01010547,240000
E01010548,155750
E01010549,180000
E01010550,350000
E01010551,190000
E01010552,160000
E01010553,335000
E01010554,152750
E01010555,117000
E01010556,156500
E01010557,177500
E01010558,165000
E01010559,140750
E01010560,155000
E01010561,169000
E01010562,151250
E01010563,137500
E01010564,145750
E01010565,166500
E01010566,170000
E01010567,156500
E01010568,189475
E01010569,156500
E01010570,329950
E01010571,150000
E01010572,183750
E01010573,286500
E01010574,245000
E01010575,220000
E01010576,225000
E01010577,246000
E01010578,183500
E01010579,264500
E01010580,240000
E01010581,175000
E01010582,153250
E01010583,130000
E01010584,125000
E01010585,145100
E01010586,232500
E01010587,183500
E01010588,151740
E01010589,179250
E01010590,168000
E01010591,140000
E01010592,229995
E01010593,142500
E01010594,167000
E01010595,189995
E01010596,178000
E01010597,140475
E01010598,130975
E01010599,120000
E01010600,119000
E01010601,110000
E01010602,113000
E01010603,137000
E01010604,151250
E01010605,99375
E01010606,:
E01010607,65750
E01010608,53750
E01010609,70000
E01010610,86000
E01010611,80000
E01010612,60000
E01010613,81250
E01010614,77500
E01010615,99000
E01010616,81125
E01010617,:
E01010618,80500
E01010619,97500
E01010620,67500
E01010621,81250
E01010622,55000
E01010623,63000
E01010624,:
E01010625,89300
E01010626,103000
E01010627,80000
E01010628,108750
E01010629,148500
E01010630,118000
E01010631,:
E01010632,72000
E01010633,110000
E01010634,110825
E01010635,90000
E01010636,160000
E01010637,144500
E01010638,170000
E01010639,189000
E01010640,135000
E01010641,218500
E01010642,248000
E01010643,144000
E01010644,256498
E01010645,180000
E01010646,353000
E01010647,294975
E01010648,295000
E01010649,105000
E01010650,94350
E01010651,139500
E01010652,121000
E01010653,100000
E01010654,96500
E01010655,89000
E01010656,132000
E01010657,102638
E01010658,66000
E01010659,75000
E01010662,118750
E01010663,64250
E01010664,113750
E01010665,84500
E01010666,48000
E01010667,80000
E01010668,140000
E01010669,117500
E01010670,170000
E01010671,152500
E01010672,167500
E01010673,70000
E01010674,115000
E01010675,129000
E01010676,:
E01010677,83750
E01010678,155000
E01010679,:
E01010680,117500
E01010681,249950
E01010682,111250
E01010683,302498
E01010684,140000
E01010685,164000
E01010686,190000
E01010687,214550
E01010688,157250
E01010689,182500
E01010690,149500
E01010691,520000
E01010692,368000
E01010693,520000
E01010694,732625
E01010695,258725
E01010696,415000
E01010697,527125
E01010698,260999
E01010699,275000
E01010700,64000
E01010701,65000
E01010702,76500
E01010703,94000
E01010704,107500
E01010705,168500
E01010706,165000
E01010707,160000
E01010708,114500
E01010709,200000
E01010710,62000
E01010711,96000
E01010712,67500
E01010713,102000
E01010714,80000
E01010715,112500
E01010716,110000
E01010717,90750
E01010718,98000
E01010719,92000
E01010720,83500
E01010721,145995
E01010722,110000
E01010723,67000
E01010724,86500
E01010725,92500
E01010726,140000
E01010727,158975
E01010728,150000
E01010729,191000
E01010730,:
E01010731,140000
E01010732,:
E01010733,55000
E01010734,55000
E01010735,55000
E01010736,60000
E01010737,80000
E01010738,67000
E01010739,62000
E01010740,88250
E01010741,95000
E01010742,:
E01010743,70500
E01010744,82500
E01010745,74750
E01010746,136500
E01010747,105000
E01010748,96000
E01010749,73750
E01010750,120000
E01010751,106500
E01010752,103750
E01010753,158000
E01010754,118750
E01010755,99950
E01010756,187495
E01010758,215000
E01010759,132500
E01010760,195500
E01010761,135000
E01010762,108000
E01010763,110000
E01010764,350000
E01010765,165250
E01010766,233000
E01010767,299000
E01010768,303750
E01010769,255375
E01010770,400000
E01010771,337500
E01010772,397000
E01010773,250000
E01010774,235000
E01010775,139250
E01010776,89500
E01010777,112500
E01010778,133250
E01010779,127500
E01010781,103500
E01010782,169950
E01010783,135000
E01010784,147750
E01010785,187750
E01010786,330500
E01010787,169975
E01010788,194000
E01010789,116000
E01010790,193975
E01010791,180000
E01010792,130000
E01010793,86500
E01010794,130000
E01010795,114500
E01010796,114000
E01010797,170000
E01010798,146000
E01010799,127625
E01010800,:
E01010801,130000
E01010802,135995
E01010803,58500
E01010804,145000
E01010805,140000
E01010806,119000
E01010807,63000
E01010808,90000
E01010809,100000
E01010810,112500
E01010811,69000
E01010812,39748
E01010813,75000
E01010814,71000
E01010815,113750
E01010816,170000
E01010817,110000
E01010818,135000
E01010819,80000
E01010820,:
E01010821,88250
E01010822,72500
E01010824,136995
E01010825,115000
E01010826,85000
E01010827,110000
E01010828,79500
E01010829,66000
E01010830,65000
E01010831,70500
E01010832,94500
E01010833,65500
E01010834,70623
E01010835,88650
E01010836,76500
E01010837,80000
E01010838,82350
E01010839,39000
E01010840,100000
E01010841,:
E01010842,:
E01010843,75000
E01010845,97500
E01010846,99950
E01010847,102750
E01010848,120000
E01010849,131500
E01010850,95500
E01010851,120000
E01010852,88000
E01010853,120000
E01010854,115000
E01010855,185000
E01010856,130500
E01010857,266000
E01010858,183500
E01010859,133000
E01010860,170000
E01010861,161500
E01010862,153500
E01010863,158000
E01010864,96900
E01010865,130250
E01010866,99950
E01010867,129500
E01010868,129750
E01010869,95000
E01010870,130750
E01010871,102000
E01010872,107250
E01010873,147000
E01010874,142500
E01033689,116000
E01033690,70662
E01033691,110000
E01033692,69995
E01033693,94000
E01033694,165000
E01033695,135000
E01033696,140000
E01033697,75000
E01010875,190000
E01010876,147500
E01010877,113500
E01010878,84500
E01010879,162500
E01010880,75500
E01010881,201500
E01010882,210000
E01010883,295000
E01010884,170000
E01010885,151750
E01010886,207500
E01010887,265000
E01010888,158000
E01010889,135000
E01010890,110000
E01010891,184000
E01010892,175000
E01010893,120000
E01010894,88500
E01010895,165000
E01010896,267500
E01010897,180000
E01010898,104000
E01010899,162500
E01010900,208750
E01010901,155000
E01010902,130000
E01010903,186500
E01010904,154475
E01010905,208500
E01010906,263500
E01010907,335000
E01010908,142000
E01010909,140000
E01010910,136750
E01010911,144975
E01010912,130000
E01010913,140000
E01010914,125000
E01010915,185000
E01010916,115000
E01010917,141250
E01010918,155750
E01010919,155000
E01010920,189000
E01010921,141000
E01010922,139000
E01010923,163000
E01010924,:
E01010925,76000
E01010926,83500
E01010927,184000
E01010928,92125
E01010929,92000
E01010930,78000
E01010931,178750
E01010932,150000
E01010933,190000
E01010934,129500
E01010935,171000
E01010936,182500
E01010937,156500
E01010938,86000
E01010939,152500
E01010940,125500
E01010941,116500
E01010942,84000
E01010943,102000
E01010944,80000
E01010945,168538
E01010946,265000
E01010947,178000
E01010948,158225
E01010949,157000
E01010950,103000
E01010951,137000
E01010952,177500
E01010953,388000
E01010954,234604
E01010955,175500
E01010956,217500
E01010957,181750
E01010958,123500
E01010959,166500
E01010960,55000
E01010961,67000
E01010964,70000
E01010965,:
E01010966,65000
E01010967,125000
E01010968,211000
E01010969,125000
E01010970,176500
E01010971,190000
E01010972,150000
E01010973,195750
E01010974,112500
E01010975,145500
E01010976,155000
E01010977,210495
E01010978,111250
E01010979,115000
E01010980,107500
E01010981,101250
E01010982,132215
E01010983,110000
E01010984,90500
E01010985,148500
E01010986,96250
E01010987,136500
E01010988,140000
E01010989,100000
E01010990,135000
E01010991,134500
E01010992,119000
E01010993,137000
E01010994,77725
E01010995,92500
E01010996,66000
E01010997,172500
E01010998,80000
E01010999,128750
E01011000,75000
E01011001,65000
E01011002,82000
E01011003,59000
E01032923,86500
E01011004,109000
E01011005,170000
E01011006,130000
E01011007,163100
E01011008,114500
E01011009,150000
E01011010,115000
E01011011,183500
E01011012,131000
E01011013,169950
E01011014,88500
E01011015,:
E01011016,112500
E01011017,105000
E01011018,80000
E01011019,119000
E01011020,72000
E01011021,125000
E01011022,158500
E01011023,167500
E01011024,122500
E01011025,110000
E01011026,140000
E01011027,122000
E01011028,115000
E01011029,110000
E01011030,106500
E01011031,155000
E01011032,77500
E01011033,92500
E01011034,115000
E01011035,135000
E01011036,95000
E01011037,104000
E01011038,87000
E01011039,118750
E01011040,80000
E01011041,75000
E01011042,154000
E01011043,91000
E01011044,186500
E01011045,65500
E01011046,300000
E01011047,280000
E01011048,110000
E01011049,126000
E01011050,155000
E01011051,196750
E01011052,175000
E01011053,126750
E01011054,262000
E01011055,155000
E01011056,150000
E01011057,174500
E01011058,176500
E01011059,110000
E01011060,163250
E01011061,157499
E01011062,180000
E01011063,112000
E01011064,203000
E01011065,118500
E01011066,166500
E01011067,247500
E01011068,144000
E01011069,174250
E01011070,202500
E01011071,225000
E01011072,153000
E01011073,190000
E01011074,165000
E01011075,128000
E01011076,215000
E01011077,117500
E01011078,180000
E01011079,86000
E01011080,67500
E01011081,115000
E01011082,77250
E01011083,127500
E01011084,78500
E01011085,170000
E01011086,197000
E01011087,184975
E01011088,197500
E01011089,146750
E01011090,133750
E01011091,170500
E01011092,160000
E01011093,87000
E01011094,96500
E01011095,130000
E01011096,126500
E01011097,130000
E01011098,111500
E01011099,170000
E01011100,98000
E01011101,98000
E01011102,245750
E01011103,87000
E01011104,93000
E01011105,153500
E01011106,78000
E01011107,85000
E01011108,171500
E01011109,165000
E01011110,177500
E01011111,249950
E01011112,181000
E01011113,158500
E01011114,161000
E01011115,200000
E01011116,217500
E01011117,232500
E01011118,189950
E01011119,186250
E01011120,238500
E01011121,128500
E01011122,93500
E01011123,150000
E01011124,116500
E01011125,197000
E01011126,187375
E01011127,150000
E01011128,75000
E01011129,152500
E01011130,125000
E01011132,270000
E01011133,125000
E01011134,95000
E01011136,125750
E01011137,102000
E01011138,105000
E01011139,112500
E01011140,:
E01011141,126000
E01011142,148000
E01011143,96500
E01011144,65000
E01011145,158998
E01011146,181500
E01011147,124000
E01011148,112000
E01011149,90000
E01011150,143000
E01011151,300000
E01011152,114750
E01011153,106000
E01011154,169995
E01011155,202995
E01011156,200000
E01011157,110000
E01011158,121000
E01011159,220000
E01011160,180000
E01011161,119000
E01011162,167500
E01011163,112500
E01011164,144000
E01011165,140000
E01011166,71000
E01011167,110000
E01011168,198998
E01011169,228000
E01011170,184000
E01011171,144000
E01011172,145000
E01011173,193500
E01011174,176500
E01011175,219995
E01011176,166500
E01011177,215000
E01011178,150500
E01011179,194000
E01011180,272500
E01011181,160000
E01011182,220000
E01011183,365000
E01011184,156250
E01011185,211000
E01011186,218750
E01011187,262500
E01011188,225000
E01011189,262500
E01011190,228000
E01011191,160000
E01011192,140000
E01011193,270000
E01011194,185500
E01011195,380000
E01011196,293450
E01011197,172500
E01011198,245000
E01011199,210000
E01011200,187000
E01011201,149750
E01011202,170000
E01011203,183750
E01011204,250625
E01011205,206250
E01011206,126475
E01011207,168500
E01011208,131500
E01011209,224950
E01011210,323998
E01011211,224973
E01011212,128000
E01011213,252500
E01011214,156000
E01011215,152995
E01011216,230000
E01011217,170000
E01011218,165500
E01011219,160500
E01011220,128000
E01011221,168200
E01011222,111900
E01011223,117000
E01011224,94000
E01011225,80750
E01011226,176750
E01011227,95500
E01011228,154000
E01011229,114000
E01011230,:
E01011231,122500
E01011232,125500
E01011233,185750
E01011234,107000
E01011235,115000
E01011236,:
E01011237,96500
E01011238,120000
E01011239,149000
E01011240,136000
E01011241,240750
E01011242,125000
E01011243,152500
E01011244,175000
E01011245,157500
E01011246,130000
E01011247,198950
E01011248,136500
E01011249,188250
E01011250,86750
E01011251,123000
E01011252,365000
E01011253,115000
E01011254,201000
E01011255,116625
E01011256,95000
E01011257,:
E01011258,96000
E01011259,131250
E01011260,105000
E01011261,108000
E01011262,104000
E01011263,132475
E01033542,131500
E01011264,215000
E01011265,201500
E01011266,378950
E01011267,222500
E01011268,175000
E01011269,165000
E01011270,520000
E01011271,241500
E01011272,263750
E01011273,174000
E01011274,186500
E01011275,197000
E01011276,258475
E01011277,190000
E01011278,235000
E01011279,237500
E01011280,243000
E01011281,158000
E01011282,116500
E01011283,148000
E01011284,95500
E01011286,151250
E01011287,155000
E01011292,76150
E01011293,82000
E01011294,102498
E01011295,120000
E01011296,234998
E01011297,226000
E01011298,150000
E01011299,149000
E01011300,160000
E01011301,168000
E01011302,208950
E01011303,185000
E01011304,143000
E01011305,133475
E01011306,146000
E01011307,160000
E01011308,128500
E01011309,285000
E01011310,321000
E01011311,726000
E01011312,76750
E01011313,96250
E01011314,93250
E01011315,119000
E01011316,82250
E01011317,91000
E01011318,82500
E01011319,135000
E01011320,138000
E01011321,89750
E01011322,120000
E01011323,157500
E01011324,112250
E01011325,159000
E01011326,135000
E01011327,164000
E01011328,155000
E01011329,165000
E01011330,159000
E01011331,137750
E01011332,136250
E01011333,142500
E01011334,115125
E01011335,146250
E01011336,90000
E01011337,108000
E01011338,:
E01011339,130000
E01011340,132500
E01011341,214995
E01011342,97500
E01011343,117500
E01011344,75000
E01011345,137475
E01011346,124000
E01011347,75125
E01011348,82500
E01011349,:
E01011350,199000
E01011351,262500
E01011352,230000
E01011353,283500
E01011354,140000
E01011355,165250
E01011356,190000
E01011357,129000
E01011358,198750
E01011359,202500
E01011360,113750
E01011361,135000
E01011362,111000
E01011363,210000
E01011364,102475
E01011366,75000
E01011368,82000
E01011369,119750
E01011370,125600
E01011371,79000
E01011372,72500
E01011373,72875
E01011374,85000
E01011375,90000
E01011376,320000
E01011377,267250
E01011378,137500
E01011379,188500
E01011380,362475
E01011381,336000
E01011382,296495
E01011383,269502
E01011384,252000
E01011385,422500
E01011386,483495
E01011388,214500
E01011390,148250
E01011391,161498
E01011392,204000
E01011393,250000
E01011394,185000
E01011395,145000
E01011396,169250
E01011397,187000
E01011398,183000
E01011399,182500
E01011400,180000
E01011401,312950
E01011402,198210
E01011403,193000
E01011404,208250
E01011405,240000
E01011406,187000
E01011407,165000
E01011408,175500
E01011409,162250
E01011410,229000
E01011411,227000
E01011412,194500
E01011413,186000
E01011414,177500
E01011415,177500
E01011416,193975
E01011417,180000
E01011418,177000
E01011419,255500
E01011420,220000
E01011421,166000
E01011422,98250
E01011423,160000
E01011424,154000
E01011425,177950
E01011426,:
E01011427,107000
E01011428,90000
E01011429,85000
E01011430,100000
E01011431,113500
E01011432,85000
E01011433,72500
E01011434,74600
E01011435,275000
E01011440,242500
E01011441,225000
E01011442,147500
E01011443,322475
E01011444,280000
E01011445,153898
E01011446,:
E01011447,134500
E01011448,:
E01011449,118750
E01011450,205000
E01011451,191000
E01011452,326000
E01011453,293500
E01011454,244950
E01011455,475000
E01011456,344375
E01011457,288000
E01011458,379950
E01011459,236563
E01011460,206250
E01011461,361500
E01011462,230000
E01011463,205000
E01011464,185000
E01011465,249950
E01011466,125000
E01011467,124375
E01011468,161500
E01011469,131500
E01011470,155000
E01011471,116500
E01011472,90000
E01011473,110500
E01011474,97750
E01011475,107500
E01011476,90500
E01011477,189995
E01011478,169750
E01011479,163000
E01011480,190000
E01011481,138000
E01011482,150000
E01011483,145000
E01011484,145000
E01011485,140000
E01011488,161250
E01011489,180000
E01011490,135000
E01011491,88000
E01011492,152500
E01011493,106500
E01011494,134000
E01011496,178000
E01011497,100500
E01011499,151000
E01011500,142500
E01011502,130000
E01011504,158000
E01011505,244100
E01011506,282500
E01011507,273000
E01011508,309000
E01011509,297500
E01011510,230000
E01011511,272500
E01011512,200000
E01011513,256000
E01011514,250000
E01011515,275000
E01011516,310000
E01011517,222500
E01011518,185500
E01011519,137500
E01011520,189950
E01011521,155500
E01011522,203000
E01011523,175000
E01011524,176250
E01011525,123148
E01011526,285000
E01011527,190000
E01011528,200000
E01011529,135000
E01011530,173900
E01011531,172498
E01011532,136125
E01011533,110000
E01011534,239995
E01011535,239000
E01011536,153500
E01011537,155000
E01011538,135000
E01011540,194950
E01011541,125000
E01011545,108000
E01011546,153000
E01011547,150500
E01011548,177000
E01011549,285000
E01011550,163000
E01011551,133500
E01011552,143500
E01011553,171000
E01011554,258750
E01011555,264975
E01011556,140000
E01011557,303000
E01011558,147500
E01011559,165000
E01011560,165000
E01011561,398354
E01011562,321000
E01011563,265000
E01011564,356000
E01011565,275000
E01011566,265000
E01011567,265000
E01011568,242000
E01011569,216000
E01011570,285000
E01011571,212500
E01011572,191250
E01011573,238000
E01011574,250000
E01011576,455000
E01011578,180000
E01011579,218000
E01011580,245000
E01011581,276000
E01011582,166000
E01011583,270000
E01011584,249975
E01011585,149500
E01011586,154950
E01011587,153000
E01011588,215000
E01011589,227475
E01011590,240000
E01011591,179475
E01011592,181000
E01011593,235000
E01011594,171500
E01011595,180000
E01011596,194500
E01011597,147000
E01011598,180000
E01011599,208750
E01011600,168000
E01011601,145500
E01011602,170000
E01011603,185000
E01011604,194250
E01011605,203000
E01011606,127495
E01011607,160000
E01011608,149500
E01011609,162000
E01011610,165000
E01011611,119250
E01011612,150000
E01011613,135500
E01011614,157500
E01011615,108000
E01011616,145000
E01011617,115000
E01011618,100000
E01011620,139950
E01011621,113500
E01011622,:
E01011623,85000
E01011624,149995
E01011625,83750
E01011626,96500
E01011627,225000
E01011628,180000
E01011629,171000
E01011630,176000
E01011632,122000
E01011633,230000
E01011634,220000
E01011635,204000
E01011636,198000
E01011637,165000
E01011638,181000
E01011639,160000
E01011641,277250
E01011642,269175
E01011643,255000
E01011644,194500
E01011645,317000
E01011646,200000
E01011647,187500
E01011648,213500
E01011649,357500
E01011650,354500
E01011651,285000
E01011652,345000
E01011653,292500
E01011654,411000
E01011655,213000
E01011656,115000
E01011657,116000
E01011658,165000
E01011659,117500
E01011660,189000
E01011661,131580
E01011662,100000
E01011663,229995
E01011664,163995
E01011665,132500
E01011666,163000
E01011667,:
E01011668,147500
E01011669,137250
E01011670,88000
E01011671,120000
E01011673,71625
E01011677,80000
E01011678,210000
E01011681,139000
E01011684,200500
E01011685,210000
E01011686,158000
E01011687,291000
E01011688,236000
E01011689,198550
E01011690,170000
E01011691,240000
E01011692,226000
E01011693,177510
E01011694,297500
E01011695,190000
E01011696,398000
E01011697,298500
E01011698,247500
E01011699,304000
E01011700,260750
E01011701,280000
E01011702,477995
E01011703,378750
E01011704,319995
E01011705,180000
E01011706,440000
E01011707,232500
E01011708,391000
E01011709,375000
E01011710,247000
E01011711,263750
E01011712,265000
E01011713,537500
E01011714,173000
E01011715,200600
E01011716,236000
E01011717,255000
E01011718,152750
E01011719,219000
E01011720,125000
E01011721,111125
E01011722,132500
E01011723,127500
E01011724,130500
E01011725,:
E01011726,133473
E01011727,167750
E01011728,155000
E01011729,97750
E01011730,116000
E01011731,162500
E01011732,147000
E01011733,147000
E01011734,199995
E01011735,117500
E01011736,128998
E01011737,95000
E01011738,182000
E01011739,128000
E01032487,150000
E01032488,266500
E01032489,115000
E01032490,160000
E01032491,190000
E01032492,115000
E01032493,170000
E01032494,170500
E01032495,166250
E01032496,169000
E01032497,90000
E01032498,175000
E01032499,170000
E01032500,99995
E01032501,244000
E01032502,170000
E01032503,476250
E01032504,324000
E01032606,127500
E01032607,92500
E01032608,160000
E01032876,463000
E01032945,230000
E01032946,263125
E01033002,117500
E01033003,116500
E01033005,:
E01033006,:
E01033008,180000
E01033010,195000
E01033011,145125
E01033013,116000
E01033015,182000
E01033016,211000
E01033018,175000
E01033019,187500
E01033021,128000
E01033031,189995
E01033032,120000
E01033033,170000
E01033034,169950
E01033035,:
E01011740,95000
E01011741,130000
E01011742,102500
E01011743,184950
E01011744,163500
E01011745,91000
E01011746,189995
E01011747,109000
E01011748,126000
E01011749,183995
E01011750,93500
E01011751,162500
E01011752,83500
E01011753,102500
E01011754,121500
E01011755,160000
E01011756,77750
E01011757,149900
E01011758,185995
E01011759,120000
E01011760,160000
E01011761,159950
E01011762,113000
E01011763,98250
E01011764,115000
E01011765,225000
E01011766,165500
E01011767,205000
E01011768,174250
E01011769,205000
E01011770,145000
E01011771,115000
E01011772,115000
E01011773,192500
E01011774,190475
E01011775,180500
E01011776,172500
E01011777,90000
E01011778,97000
E01011779,125000
E01011780,83000
E01011781,176995
E01011782,147000
E01011783,122500
E01011784,130000
E01011785,134995
E01011786,105000
E01011787,116000
E01011788,153500
E01011789,96000
E01011790,82000
E01011791,113500
E01011792,81000
E01011793,171750
E01011794,175000
E01011795,162975
E01011796,180000
E01011797,203056
E01011798,152500
E01011799,138000
E01011800,182500
E01011801,124500
E01011802,162075
E01011803,134995
E01011804,119750
E01011805,108000
E01011806,126000
E01011807,95500
E01011808,120000
E01011809,142000
E01011810,125995
E01011811,77500
E01011812,160000
E01011813,117000
E01011814,109000
E01011815,128000
E01011816,99500
E01011817,105000
E01011818,98500
E01011819,120000
E01011820,119500
E01011821,155000
E01011822,118500
E01011823,142000
E01011824,154250
E01011825,170000
E01011826,186000
E01011827,192500
E01011828,144750
E01011829,140000
E01011830,170000
E01011831,123975
E01011832,157500
E01011833,227500
E01011834,135000
E01011835,175998
E01011836,113500
E01011837,157725
E01011838,76000
E01011839,188950
E01011840,115000
E01011841,256495
E01011842,141750
E01011843,117500
E01011844,173000
E01011845,185000
E01011846,147500
E01011847,166750
E01011848,191500
E01011849,300000
E01011850,122750
E01011851,132500
E01011852,119000
E01011853,122000
E01011854,116498
E01011855,140000
E01011856,117500
E01011857,210000
E01011858,155500
E01011859,83000
E01011860,150000
E01011861,150000
E01011862,125000
E01011863,90000
E01011864,117500
E01011865,104000
E01011866,125000
E01011867,121223
E01011868,130000
E01011869,63000
E01011870,133000
E01011871,93500
E01011872,102000
E01011873,162500
E01011874,177000
E01011875,125000
E01011876,249995
E01011877,179950
E01011878,150000
E01011879,120000
E01011880,157500
E01011881,152500
E01011882,170000
E01011883,144000
E01011884,198975
E01011885,229995
E01011886,182500
E01011887,257450
E01011888,211500
E01011889,239950
E01011890,293995
E01011891,162500
E01011892,165000
E01011893,212500
E01011894,207500
E01011895,146500
E01011896,140000
E01011897,155000
E01011898,120000
E01011899,:
E01011900,116000
E01011901,:
E01011902,160000
E01011903,172500
E01011904,324950
E01011905,185000
E01011906,94500
E01011907,95000
E01011908,111250
E01011909,190000
E01011910,115000
E01011911,115000
E01011912,239950
E01011913,81650
E01011914,119000
E01011915,112500
E01011916,71000
E01011917,88500
E01011918,173000
E01011919,115000
E01011920,131500
E01011921,163200
E01011922,125000
E01011923,233000
E01011924,144500
E01011925,107500
E01011926,115500
E01011927,110000
E01011928,179000
E01011929,148000
E01011930,172500
E01011931,177500
E01011932,210000
E01011933,141000
E01011934,237498
E01011935,188000
E01011936,514950
E01011937,199950
E01011938,150000
E01011939,265000
E01011940,156450
E01011941,228000
E01011942,375000
E01011943,110000
E01011944,125000
E01011945,237000
E01011946,280500
E01011947,295000
E01011948,292500
E01008162,103000
E01008163,110000
E01008164,117500
E01008165,103000
E01008166,149000
E01008167,136750
E01008168,150500
E01008169,188130
E01008170,152625
E01008171,87500
E01008172,156000
E01008173,123500
E01008174,116250
E01008175,68000
E01008176,134500
E01008177,148000
E01008178,124995
E01008179,122500
E01008180,100000
E01008181,181000
E01008182,124750
E01008183,128725
E01008184,235000
E01008185,146250
E01008186,54500
E01008187,79500
E01008188,154000
E01008189,90000
E01008190,177475
E01008191,91500
E01008192,127375
E01008193,216500
E01008194,185000
E01008195,110000
E01008196,116000
E01008197,194450
E01008198,183495
E01008199,113500
E01008200,159500
E01008201,:
E01008202,109500
E01008203,75000
E01008204,105500
E01008205,160750
E01008206,126100
E01008207,176250
E01008208,88000
E01008209,112750
E01008210,149995
E01008211,131500
E01008212,92000
E01008213,129750
E01008214,91000
E01008215,120000
E01008216,113000
E01008217,115000
E01008218,:
E01008219,137000
E01008220,:
E01008221,109250
E01008222,101000
E01008223,87250
E01008224,219998
E01008225,147000
E01008226,160000
E01008227,:
E01008228,105000
E01008229,159000
E01008230,118000
E01008231,92000
E01008232,95000
E01008233,119950
E01008234,153000
E01008235,179475
E01008236,125000
E01008237,258750
E01008238,205000
E01008239,230000
E01008240,114000
E01008241,169500
E01008242,:
E01008243,130250
E01008244,83750
E01008245,166000
E01008246,161750
E01008247,175750
E01008248,155000
E01008249,176250
E01008250,140000
E01008251,90250
E01008252,106800
E01008253,77750
E01008254,98000
E01008255,229000
E01008256,117000
E01008257,78000
E01008258,146250
E01008259,121000
E01008260,160000
E01008261,117500
E01008262,91600
E01008263,96250
E01008264,214000
E01008265,140000
E01008266,132475
E01008267,283750
E01008268,139000
E01008269,320000
E01008270,187750
E01008271,209975
E01008272,257500
E01008273,185000
E01008274,102500
E01008275,199950
E01008276,99225
E01008277,115000
E01008278,295149
E01008279,150000
E01008280,101000
E01008281,99950
E01008282,84500
E01008283,142000
E01008284,110000
E01008285,:
E01008286,167500
E01008287,147500
E01000001,887500
E01000002,880000
E01000003,575000
E01000005,:
E01032739,996075
E01032740,990000
E01000006,292500
